fecha,id_usuario,ingreso_mensual,gasto_mensual_total,tasa_ahorro,objetivo_presupuesto,escenario_financiero,puntaje_crediticio,relacion_deuda_ingreso,pago_prestamo,monto_inversion,servicios_suscripcion,fondo_emergencia,cantidad_transacciones,indicador_fraude,gastos_discrecionales,gastos_esenciales,tipo_ingreso,alquiler_o_hipoteca,categoria,estado_flujo_caja,puntaje_recomendacion_financiera,nivel_estres_financiero,ahorro_real,meta_ahorro_cumplida,indice_financiero,perfil_financiero
2021-09-17,1970,4403.25,3628.64,0.07,3384.63,Normal,571.0,0.31,371.07,761.04,4,1357.22,78,0,97.24,2064.08,Salario,1415.28,Salud,Positivo,45.6,Bajo,774.61,0,50.864065466316035,En observación
2021-10-17,1353,2997.58,3846.24,0.2,2829.67,Inflación,700.0,0.33,555.05,681.13,6,1042.85,35,0,591.4,2536.34,Salario,939.69,Inversiones,Positivo,23.1,Bajo,0.0,0,48.774400927338256,En observación
2021-11-16,1501,3893.02,3806.73,0.1,1665.95,Inflación,718.0,0.14,763.87,756.29,7,1362.25,36,0,489.95,2046.04,Salario,630.11,Servicios,Positivo,12.2,Alto,86.29,0,52.047782029334556,En observación
2021-12-16,1701,4641.31,3614.52,0.3,1501.54,Inflación,668.0,0.18,959.17,673.59,8,1289.37,43,0,686.51,2691.27,Salario,1663.28,Otros,Positivo,88.9,Bajo,1026.79,0,58.46195688672466,Saludable
2022-01-15,1844,5336.88,2202.31,0.18,2721.06,Inflación,616.0,0.18,544.68,55.79,9,1314.49,75,0,604.45,2840.97,Salario,1199.81,Salud,Positivo,50.6,Bajo,3134.57,1,58.80054023561104,Saludable
2022-02-14,1964,4736.52,2417.53,0.07,2122.13,Normal,608.0,0.55,931.82,657.29,7,1704.18,41,0,481.38,2958.11,Salario,1406.13,Educacion,Neutral,2.3,Medio,2318.99,1,39.840626004263676,Crítico
2022-03-16,1692,5223.8,3800.74,0.26,3225.8,Normal,705.0,0.38,550.16,421.83,6,874.04,47,0,533.73,1000.0,Mixto,1831.74,Inversiones,Positivo,42.0,Bajo,1423.06,0,53.802446657793595,Estable
2022-04-15,1977,5355.45,3311.72,0.16,1852.48,Normal,673.0,0.51,551.56,330.08,6,740.2,87,0,262.87,1913.16,Salario,1551.97,Gastos_hormiga,Positivo,60.5,Bajo,2043.73,1,45.2859636996824,En riesgo
2022-05-15,1179,3052.14,2586.62,0.2,2530.32,Inflación,709.0,0.36,405.98,85.53,6,837.85,41,0,598.99,2131.42,Independiente,1220.86,Gastos_hormiga,Positivo,31.9,Bajo,465.52,0,46.91475668893073,En observación
2022-06-14,1019,4741.53,1856.36,0.2,3381.87,Recesión,702.0,0.4,329.26,593.16,1,839.81,81,0,472.39,1894.11,Salario,733.9,Inversiones,Negativo,53.0,Bajo,2885.17,0,55.156853885864216,Estable
2022-07-14,1202,5149.06,2468.15,0.29,3702.48,Normal,642.0,0.22,194.01,572.51,3,1474.59,66,0,599.06,2590.47,Mixto,770.55,Ocio,Neutral,62.8,Medio,2680.91,0,66.82920605027496,Excelente
2022-08-13,1474,4056.19,3141.52,0.35,2682.86,Normal,711.0,0.34,492.86,463.65,4,1560.78,28,0,645.66,2701.24,Independiente,1033.96,Alimentacion,Positivo,36.9,Bajo,914.67,0,60.22769067900807,Saludable
2022-09-12,1965,4811.4,3982.71,0.19,2707.33,Normal,605.0,0.39,537.06,337.75,8,1764.95,94,0,253.62,2071.88,Mixto,1122.9,Salud,Positivo,77.3,Bajo,828.69,0,50.85783719964933,En observación
2022-10-12,1314,4734.04,3175.1,0.2,3004.97,Normal,582.0,0.47,522.23,156.51,5,673.57,56,0,513.04,1000.0,Salario,980.23,Servicios,Positivo,47.7,Medio,1558.94,0,46.56422817629883,En riesgo
2022-11-11,1723,3402.86,4083.54,0.11,2831.13,Inflación,700.0,0.27,793.68,885.55,3,1054.61,70,0,512.2,1548.21,Salario,1440.2,Alimentacion,Positivo,11.5,Bajo,0.0,0,48.41741948893243,En observación
2022-12-11,1919,3638.69,2319.25,0.29,2692.62,Inflación,683.0,0.21,537.68,418.74,9,1232.7,28,0,331.36,2878.0,Salario,1168.37,Alimentacion,Positivo,23.2,Alto,1319.44,0,60.27978406207642,Saludable
2023-01-10,1228,5214.48,2769.89,0.15,2702.97,Normal,689.0,0.24,651.11,173.09,8,1542.01,53,0,361.45,2010.9,Salario,890.51,Servicios,Positivo,89.2,Bajo,2444.59,0,55.14762372481744,Estable
2023-02-09,1488,4522.94,3201.18,0.34,2109.84,Normal,716.0,0.57,726.36,393.16,7,1469.32,33,0,612.7,1953.95,Salario,1226.24,Alimentacion,Positivo,58.6,Bajo,1321.76,0,49.88046106349062,En observación
2023-03-11,1274,4340.96,1998.13,0.08,2824.47,Normal,681.0,0.53,826.33,261.96,3,899.64,27,0,644.42,3165.29,Independiente,1892.79,Gastos_hormiga,Negativo,66.8,Alto,2342.83,0,33.38166334263849,Crítico
2023-04-10,1399,5291.55,2355.52,0.33,3047.1,Normal,706.0,0.28,629.08,209.67,6,1666.57,30,0,756.81,2911.65,Salario,1581.18,Salud,Positivo,86.6,Bajo,2936.03,0,61.90558607318796,Saludable
2023-05-10,1448,4736.65,2455.46,0.2,3009.34,Normal,712.0,0.18,380.85,454.5,4,1390.19,95,0,529.9,2950.98,Salario,1650.98,Salud,Positivo,8.5,Medio,2281.19,0,60.39991484301823,Saludable
2023-06-09,1756,6148.28,3945.64,0.26,3289.0,Normal,761.0,0.36,695.02,373.6,7,1334.54,53,0,459.14,2733.34,Independiente,971.39,Inversiones,Neutral,35.5,Bajo,2202.64,0,53.80162781419596,Estable
2023-07-09,1659,4462.55,4639.18,0.1,2682.7,Normal,680.0,0.22,689.91,0.0,2,913.65,32,0,301.58,3260.77,Salario,1265.32,Otros,Neutral,15.6,Bajo,0.0,0,43.24610513325371,En riesgo
2023-08-08,1683,2970.75,2041.94,0.33,1940.09,Recesión,619.0,0.44,577.04,363.51,7,731.09,50,0,338.43,1324.33,Salario,1263.22,Transporte,Positivo,84.7,Bajo,928.81,0,54.2735556891738,Estable
2023-09-07,1025,4736.89,4031.38,0.17,2267.59,Normal,732.0,0.57,546.05,487.96,6,438.51,36,0,421.71,3366.02,Salario,1483.22,Gastos_hormiga,Positivo,31.0,Bajo,705.51,0,36.99303264132233,Crítico
2023-10-07,1514,4197.9,2379.33,0.19,2995.86,Inflación,657.0,0.31,735.43,222.66,1,1026.72,54,0,552.89,2730.31,Mixto,1060.23,Alimentacion,Positivo,92.3,Medio,1818.57,0,51.73931775196742,En observación
2023-11-06,1259,4053.15,2630.87,0.37,3306.3,Normal,686.0,0.32,376.17,50.44,9,1663.81,85,0,612.62,2412.82,Salario,1050.02,Transporte,Negativo,47.1,Bajo,1422.28,0,58.56776828591777,Saludable
2019-01-01,1065,4716.88,1939.61,0.32,2532.38,Recesión,614.0,0.23,739.9,406.37,6,1147.64,83,0,603.27,2407.03,Independiente,1415.09,Otros,Positivo,73.8,Bajo,2777.27,1,65.09267814542235,Excelente
2019-01-31,1802,1913.61,2501.29,0.31,2154.94,Normal,763.0,0.55,538.39,276.41,1,230.62,50,0,409.38,2721.97,Salario,1835.18,Vivienda,Positivo,28.6,Bajo,0.0,0,43.12006973467023,En riesgo
2019-03-02,1098,4662.97,3417.66,0.08,3560.39,Normal,732.0,0.25,744.83,576.0,4,438.31,69,0,338.79,2004.38,Mixto,982.79,Transporte,Positivo,31.4,Medio,1245.31,0,47.93002071943322,En observación
2019-04-01,1535,2366.06,3126.68,0.14,2052.41,Normal,655.0,0.18,550.22,427.83,7,1673.15,78,0,980.53,2688.2,Salario,669.75,Vivienda,Positivo,76.9,Medio,0.0,0,49.9979555929548,En observación
2019-05-01,1714,3493.46,1900.88,0.25,3496.57,Recesión,673.0,0.57,874.23,822.52,8,824.87,44,0,145.02,2374.61,Salario,799.9,Vivienda,Negativo,71.2,Bajo,1592.58,0,45.80503019909316,En riesgo
2019-05-31,1398,3385.86,3183.63,0.19,3148.88,Normal,681.0,0.39,365.82,184.79,5,649.75,29,0,383.86,2559.81,Salario,1401.25,Servicios,Positivo,25.4,Medio,202.23,0,44.53330817274238,En riesgo
2019-06-30,1970,3126.67,3495.54,0.24,2871.7,Inflación,696.0,0.46,756.21,284.29,8,1478.9,31,0,627.1,2897.38,Salario,690.46,Salud,Positivo,56.1,Medio,0.0,0,43.56896819474213,En riesgo
2019-07-30,1198,3713.23,2825.5,0.23,3133.33,Recesión,699.0,0.56,337.9,113.5,8,1626.79,63,0,460.15,2712.54,Salario,517.21,Ocio,Positivo,14.0,Bajo,887.73,0,45.26582875587161,En riesgo
2019-08-29,1529,5363.63,3374.67,0.07,2877.08,Normal,689.0,0.37,730.61,48.38,8,604.51,21,0,557.0,2468.79,Independiente,1399.46,Transporte,Positivo,43.4,Bajo,1988.96,0,38.98659771702418,Crítico
2019-09-28,1122,5339.91,4261.75,0.25,2114.91,Normal,635.0,0.32,639.38,327.54,7,1435.96,90,0,424.66,3797.5,Independiente,1461.61,Alimentacion,Positivo,90.3,Bajo,1078.16,0,51.06529677651099,En observación
2019-10-28,1204,3751.46,3980.38,0.28,3905.73,Normal,686.0,0.33,958.87,318.98,7,2199.26,36,0,571.15,2152.58,Salario,731.48,Otros,Negativo,90.0,Bajo,0.0,0,50.96338680131017,En observación
2019-11-27,1991,3777.55,2864.03,0.06,3206.0,Inflación,672.0,0.55,417.88,771.31,9,813.97,88,0,375.95,3620.2,Salario,1441.06,Salud,Neutral,12.0,Bajo,913.52,0,34.83410441538103,Crítico
2019-12-27,1568,3377.81,2269.94,0.39,2407.85,Normal,691.0,0.13,290.4,446.36,7,842.38,49,0,164.67,3227.58,Salario,1354.04,Servicios,Positivo,35.3,Bajo,1107.87,0,69.69368081073192,Excelente
2020-01-26,1288,4198.06,3631.02,0.09,2389.09,Inflación,662.0,0.16,165.72,722.5,1,585.57,31,0,778.69,2816.41,Salario,984.92,Gastos_hormiga,Negativo,22.3,Medio,567.04,0,50.18903508288006,En observación
2020-02-25,1554,4263.07,2589.71,0.11,2880.11,Normal,699.0,0.34,528.94,463.76,8,530.99,89,0,223.14,1821.92,Mixto,1130.86,Transporte,Positivo,74.1,Bajo,1673.36,0,48.52559487906993,En observación
2020-03-26,1510,4561.17,3149.25,0.38,3389.86,Normal,672.0,0.46,286.31,220.48,2,1523.43,62,0,586.84,3344.51,Salario,660.57,Educacion,Negativo,84.7,Medio,1411.92,0,55.82392835627152,Estable
2020-04-25,1966,3475.29,3536.74,0.05,2613.46,Inflación,786.0,0.57,734.61,0.0,2,783.53,95,0,821.66,2274.12,Salario,789.9,Alimentacion,Positivo,38.7,Medio,0.0,0,28.17875075570231,Crítico
2020-05-25,1973,5243.49,3053.65,0.39,2875.91,Normal,687.0,0.45,682.81,435.91,4,288.9,96,0,483.98,1467.65,Salario,1602.31,Educacion,Neutral,84.1,Medio,2189.84,0,55.775269612007165,Estable
2020-06-24,1580,4659.76,3162.29,0.12,1787.0,Normal,614.0,0.51,419.61,249.97,2,2585.36,20,0,350.43,2249.99,Mixto,1093.07,Educacion,Positivo,89.1,Alto,1497.47,0,46.26233055768974,En riesgo
2020-07-24,1894,4149.28,3650.56,0.22,2296.33,Normal,707.0,0.16,799.45,585.32,9,1436.62,89,0,499.07,1960.73,Salario,1245.96,Salud,Neutral,9.9,Bajo,498.72,0,56.637540815754754,Estable
2020-08-23,1023,4894.23,2102.93,0.19,4137.33,Normal,668.0,0.11,772.32,252.11,7,1814.43,60,0,652.42,1384.22,Salario,1204.4,Vivienda,Positivo,47.4,Bajo,2791.3,0,62.56941728573129,Excelente
2020-09-22,1563,4467.85,3495.78,0.24,2684.26,Normal,602.0,0.27,607.77,707.03,1,846.05,99,0,490.12,1907.68,Mixto,1571.64,Ocio,Positivo,7.9,Bajo,972.07,0,57.74455498421748,Saludable
2020-10-22,1649,5628.2,3138.22,0.12,2629.63,Normal,652.0,0.37,494.45,104.85,3,961.68,30,0,195.16,2614.26,Mixto,1279.94,Otros,Neutral,80.5,Bajo,2489.98,0,47.16748264199687,En observación
2020-11-21,1827,4809.73,2759.85,0.2,1845.43,Recesión,729.0,0.28,80.54,478.65,6,1156.02,56,0,630.28,3421.58,Salario,1235.91,Gastos_hormiga,Positivo,74.3,Medio,2049.88,1,57.09441680162023,Estable
2020-12-21,1635,2330.7,3520.19,0.31,2233.94,Recesión,679.0,0.3,462.89,107.15,8,1328.5,79,0,418.68,3027.58,Independiente,1330.0,Servicios,Positivo,26.3,Alto,0.0,0,51.08573919386509,En observación
2021-01-20,1578,3615.39,2572.65,0.09,2324.56,Recesión,689.0,0.17,522.41,737.38,5,1089.88,54,0,146.75,1704.72,Salario,2340.69,Salud,Positivo,57.8,Bajo,1042.74,0,54.98325724181336,Estable
2021-02-19,1216,3270.71,1664.66,0.21,2844.21,Recesión,636.0,0.29,538.49,445.29,8,793.09,50,0,570.46,2114.13,Salario,1961.73,Servicios,Neutral,54.5,Bajo,1606.05,0,51.6871261664175,En observación
2021-03-21,1505,3194.13,2422.39,0.36,2661.82,Normal,631.0,0.47,711.23,245.59,4,931.34,70,0,445.98,3092.43,Salario,982.03,Salud,Positivo,1.1,Bajo,771.74,0,52.0187746355892,En observación
2021-04-20,1243,3381.03,1078.69,0.33,3309.37,Normal,622.0,0.39,589.76,697.88,5,1150.27,45,0,510.56,1817.64,Salario,763.13,Inversiones,Positivo,95.8,Medio,2302.34,0,61.32391544818864,Saludable
2021-05-20,1082,2672.62,2790.32,0.37,2300.87,Inflación,649.0,0.28,694.19,0.0,4,59.57,71,0,579.22,1276.35,Salario,813.88,Otros,Positivo,28.0,Bajo,0.0,0,55.3371888163188,Estable
2021-06-19,1738,3378.97,2155.12,0.11,1781.78,Inflación,618.0,0.37,74.03,736.44,4,1320.48,77,0,375.98,2196.67,Independiente,713.05,Ocio,Positivo,98.3,Bajo,1223.85,0,52.45965123583694,Estable
2021-07-19,1458,1824.81,3444.88,0.19,2481.8,Normal,659.0,0.49,575.36,591.95,9,988.74,86,0,93.3,2337.57,Salario,1193.08,Salud,Neutral,59.0,Medio,0.0,0,40.25495825216491,En riesgo
2021-08-18,1013,4507.73,1978.96,0.17,2710.3,Normal,701.0,0.4,428.49,403.48,3,910.89,37,0,302.85,2078.15,Independiente,623.09,Transporte,Positivo,7.3,Medio,2528.77,0,52.802184213083116,Estable
2021-09-17,1573,4829.08,3534.87,0.2,2578.3,Normal,704.0,0.37,516.67,308.19,8,625.5,76,0,500.92,2987.57,Salario,1747.6,Gastos_hormiga,Positivo,92.0,Bajo,1294.21,0,46.24896261496208,En riesgo
2021-10-17,1417,4034.1,2383.82,0.36,2916.37,Recesión,774.0,0.14,400.84,231.11,7,1005.34,88,0,396.71,1948.51,Salario,763.91,Vivienda,Positivo,45.9,Bajo,1650.28,0,68.76303757597572,Excelente
2021-11-16,1106,4463.04,4826.88,0.1,3272.08,Normal,693.0,0.27,927.7,513.25,3,1409.3,37,0,219.93,1539.67,Salario,732.21,Alimentacion,Neutral,26.6,Alto,0.0,0,46.53465277595496,En riesgo
2021-12-16,1823,3834.31,2677.87,0.39,2859.29,Normal,689.0,0.17,528.67,496.63,2,1267.03,24,0,470.94,1928.98,Salario,1252.35,Otros,Positivo,96.0,Medio,1156.44,0,69.69914051092877,Excelente
2022-01-15,1780,4351.44,3157.5,0.37,1632.69,Normal,627.0,0.46,846.5,0.0,8,640.74,33,0,666.32,3328.91,Salario,311.86,Otros,Negativo,86.4,Medio,1193.94,0,45.657153400721874,En riesgo
2022-02-14,1047,4356.51,3613.41,0.38,2880.88,Inflación,704.0,0.36,668.37,688.19,3,519.78,55,0,593.81,1245.93,Salario,1270.69,Otros,Negativo,12.7,Bajo,743.1,0,58.04970626981291,Saludable
2022-03-16,1426,2608.4,3356.88,0.33,1956.45,Recesión,680.0,0.48,573.49,297.97,3,1138.62,37,0,251.74,2403.73,Salario,760.39,Transporte,Neutral,93.9,Bajo,0.0,0,50.16743058082225,En observación
2022-04-15,1959,5249.07,3704.76,0.22,2202.8,Normal,718.0,0.23,122.03,260.63,4,1304.61,68,0,515.11,2478.86,Salario,727.35,Alimentacion,Neutral,91.7,Bajo,1544.31,0,57.96442919041604,Saludable
2022-05-15,1017,2867.05,1458.15,0.15,2886.58,Normal,746.0,0.36,881.78,249.87,4,1684.49,60,0,411.2,2178.48,Mixto,659.55,Servicios,Positivo,27.2,Alto,1408.9,0,48.79831247374807,En observación
2022-06-14,1089,3070.6,1927.12,0.34,2938.17,Normal,713.0,0.38,734.5,0.0,4,1193.8,55,0,675.76,1645.61,Salario,1399.4,Servicios,Neutral,42.4,Medio,1143.48,0,52.75225629530403,Estable
2022-07-14,1566,3684.26,4741.72,0.2,1949.74,Normal,673.0,0.3,146.32,94.38,9,843.4,60,0,498.44,2632.08,Salario,933.22,Inversiones,Positivo,56.5,Bajo,0.0,0,46.57762643337385,En riesgo
2022-08-13,1655,4411.69,2921.08,0.39,2702.22,Inflación,629.0,0.42,800.1,391.09,3,1538.68,24,0,346.55,2361.76,Salario,1306.63,Alimentacion,Positivo,98.9,Alto,1490.61,0,59.25149585522452,Saludable
2022-09-12,1472,4295.61,3373.02,0.16,3986.5,Recesión,716.0,0.39,773.56,0.0,7,1332.02,59,0,358.32,2212.73,Salario,1051.85,Educacion,Negativo,71.1,Medio,922.59,0,41.45101077753437,En riesgo
2022-10-12,1312,4059.88,4273.15,0.06,2692.4,Normal,638.0,0.35,656.68,297.14,1,613.68,81,0,606.31,1428.63,Salario,1022.24,Ocio,Neutral,71.0,Alto,0.0,0,38.330159110171074,Crítico
2022-11-11,1034,3911.2,3136.87,0.36,3648.78,Inflación,624.0,0.16,347.2,275.6,6,1160.4,29,0,562.36,1748.16,Salario,2108.19,Salud,Neutral,6.0,Bajo,774.33,0,63.33530667480872,Excelente
2022-12-11,1437,4735.2,4510.77,0.2,2734.84,Recesión,746.0,0.35,675.37,846.17,4,796.87,74,0,302.43,3122.57,Salario,1542.74,Ocio,Positivo,8.9,Bajo,224.43,0,49.661394892032725,En observación
2023-01-10,1127,5027.58,3752.07,0.33,3211.06,Normal,680.0,0.45,332.74,438.56,4,959.24,84,0,647.67,1632.29,Independiente,1374.14,Inversiones,Negativo,27.5,Bajo,1275.51,0,53.55819212747456,Estable
2023-02-09,1465,4164.6,3162.5,0.27,1969.59,Normal,771.0,0.56,407.26,578.75,2,349.99,68,0,377.36,3212.89,Salario,367.31,Servicios,Negativo,50.6,Bajo,1002.1,0,45.14968600665131,En riesgo
2023-03-11,1665,5103.05,2589.94,0.29,2987.13,Normal,718.0,0.19,384.96,117.39,2,1936.57,75,0,683.37,2902.72,Independiente,1190.71,Ocio,Neutral,80.2,Medio,2513.11,0,63.810505895076275,Excelente
2023-04-10,1009,4699.14,3197.81,0.28,3340.53,Inflación,652.0,0.18,593.01,390.47,3,1200.31,77,0,6.65,2402.66,Mixto,1345.41,Alimentacion,Positivo,89.3,Bajo,1501.33,0,64.75838068487916,Excelente
2023-05-10,1507,4737.21,4143.0,0.06,3069.22,Inflación,758.0,0.59,39.08,837.0,5,530.18,71,1,587.47,2665.13,Mixto,1051.04,Gastos_hormiga,Positivo,81.6,Bajo,594.21,0,37.28926044564879,Crítico
2023-06-09,1639,2916.65,2782.99,0.09,3034.0,Normal,633.0,0.56,292.5,479.27,2,1296.35,23,0,242.31,2895.38,Salario,1054.44,Vivienda,Neutral,92.2,Bajo,133.66,0,38.22679611047474,Crítico
2023-07-09,1793,6342.43,1223.08,0.37,3950.61,Normal,610.0,0.48,1.42,112.71,4,1107.9,53,0,616.54,2704.38,Salario,1355.08,Gastos_hormiga,Positivo,99.5,Alto,5119.35,1,65.40353923252127,Excelente
2023-08-08,1819,4214.54,4802.08,0.08,2808.24,Inflación,747.0,0.45,491.23,293.27,7,394.34,61,0,586.9,1809.31,Salario,1376.76,Ocio,Positivo,67.8,Bajo,0.0,0,34.89504178857442,Crítico
2023-09-07,1639,5908.32,2688.55,0.32,3037.53,Recesión,645.0,0.12,492.64,357.58,2,976.7,30,0,259.21,1954.44,Salario,1322.88,Vivienda,Neutral,96.5,Bajo,3219.77,1,72.51000852988204,Excelente
2023-10-07,1728,3257.15,3760.08,0.31,3867.5,Normal,727.0,0.4,0.0,83.95,4,1661.76,70,0,246.4,1222.91,Independiente,747.08,Servicios,Positivo,96.3,Bajo,0.0,0,56.30009564530934,Estable
2023-11-06,1777,2370.23,2163.91,0.09,3943.01,Normal,668.0,0.3,0.0,594.87,2,1146.28,56,0,683.55,1742.87,Mixto,968.74,Gastos_hormiga,Neutral,2.7,Bajo,206.32,0,48.382076198399446,En observación
2019-01-01,1997,4077.03,2092.29,0.32,3866.26,Normal,598.0,0.52,851.89,34.88,1,1514.95,28,0,610.22,2537.79,Independiente,1219.77,Salud,Neutral,46.6,Medio,1984.74,0,48.56069782481393,En observación
2019-01-31,1689,3097.89,3115.16,0.24,2274.36,Normal,754.0,0.34,799.66,644.77,4,1540.51,98,0,831.96,1000.0,Mixto,1360.87,Transporte,Negativo,16.0,Bajo,0.0,0,51.44537245755649,En observación
2019-03-02,1795,3643.19,2620.77,0.36,3156.53,Normal,662.0,0.45,355.39,302.54,2,1024.65,31,0,369.29,2810.98,Salario,1314.64,Otros,Positivo,88.1,Bajo,1022.42,0,56.15079388717827,Estable
2019-04-01,1696,3795.48,3221.45,0.39,3042.96,Normal,698.0,0.18,331.65,592.86,2,0.0,56,0,302.12,2396.24,Salario,1583.57,Transporte,Positivo,59.2,Alto,574.03,0,64.68714915957815,Excelente
2019-05-01,1880,3468.99,4647.99,0.17,2857.45,Inflación,695.0,0.23,752.29,241.65,6,1732.52,29,0,590.77,3001.66,Salario,708.91,Salud,Positivo,34.1,Alto,0.0,0,47.44542502415762,En observación
2019-05-31,1906,3215.39,3117.77,0.2,3782.17,Inflación,685.0,0.26,333.57,76.26,8,1070.4,51,0,530.47,2178.84,Salario,1087.8,Ocio,Positivo,97.0,Bajo,97.62,0,49.645739346314485,En observación
2019-06-30,1753,2803.73,3559.36,0.21,2237.13,Recesión,693.0,0.18,471.72,383.84,8,1284.75,40,0,608.8,3164.79,Salario,435.27,Alimentacion,Negativo,74.3,Medio,0.0,0,51.50850021428273,En observación
2019-07-30,1571,4782.44,1302.77,0.18,2990.7,Normal,686.0,0.52,469.98,384.66,5,776.04,79,0,770.32,2489.88,Salario,465.54,Ocio,Neutral,9.9,Medio,3479.67,1,48.94361669076886,En observación
2019-08-29,1094,4157.98,3327.52,0.14,3434.96,Normal,767.0,0.46,629.48,448.39,7,826.59,28,0,562.43,2066.85,Salario,1403.3,Educacion,Neutral,50.8,Bajo,830.46,0,40.465443290936534,En riesgo
2019-09-28,1585,2420.64,3221.73,0.35,2484.69,Inflación,713.0,0.15,648.54,615.17,6,1191.82,61,0,724.04,3108.26,Salario,1084.42,Otros,Neutral,12.9,Medio,0.0,0,59.883413036820954,Saludable
2019-10-28,1948,4490.71,1950.14,0.35,2392.69,Recesión,723.0,0.53,331.27,86.95,7,846.84,63,0,712.28,2943.2,Mixto,1151.45,Otros,Negativo,39.1,Bajo,2540.57,1,51.843072711402165,En observación
2019-11-27,1422,5059.65,4360.86,0.13,2259.07,Normal,572.0,0.39,432.38,148.48,7,1352.42,61,0,514.5,2146.4,Salario,1357.95,Ocio,Positivo,11.8,Medio,698.79,0,42.982133345166424,En riesgo
2019-12-27,1211,2921.37,4232.77,0.18,3422.24,Recesión,760.0,0.56,1054.19,316.36,5,1348.9,38,0,488.34,2750.29,Independiente,1367.9,Servicios,Positivo,1.5,Bajo,0.0,0,33.90620340594034,Crítico
2020-01-26,1378,3484.28,4214.47,0.37,2420.75,Normal,650.0,0.44,285.67,0.0,6,1335.17,85,0,377.32,2106.27,Salario,1203.17,Salud,Positivo,53.4,Alto,0.0,0,52.2360272723689,En observación
2020-02-25,1896,6002.52,985.01,0.13,3742.75,Normal,736.0,0.4,486.01,741.82,2,700.45,34,0,411.36,1860.28,Salario,1061.63,Gastos_hormiga,Positivo,39.6,Bajo,5017.51,1,59.80295203887056,Saludable
2020-03-26,1620,3718.28,2430.39,0.36,2898.54,Inflación,632.0,0.11,463.01,158.28,2,986.41,85,0,673.05,2778.06,Salario,944.76,Ocio,Positivo,25.0,Bajo,1287.89,0,66.92173458745675,Excelente
2020-04-25,1280,4932.71,2546.71,0.38,2468.31,Normal,652.0,0.21,568.75,519.62,1,779.76,63,0,384.75,2779.89,Salario,826.62,Transporte,Positivo,94.3,Bajo,2386.0,0,68.89099439498048,Excelente
2020-05-25,1416,4194.8,3032.93,0.08,1981.65,Inflación,670.0,0.36,332.28,358.07,4,1586.8,53,0,641.93,2897.79,Salario,1111.7,Educacion,Positivo,4.5,Bajo,1161.87,0,45.57063708886893,En riesgo
2020-06-24,1389,3491.32,3861.52,0.31,2837.67,Recesión,657.0,0.23,675.53,644.93,9,674.16,91,0,556.85,2129.27,Salario,300.0,Ocio,Positivo,43.2,Medio,0.0,0,57.20265681902932,Estable
2020-07-24,1170,3521.84,3783.64,0.3,2766.43,Normal,670.0,0.42,724.14,128.71,9,1660.34,34,0,494.68,2287.14,Salario,1297.15,Inversiones,Negativo,63.3,Medio,0.0,0,46.50012011253024,En riesgo
2020-08-23,1075,4761.61,3243.26,0.13,3195.2,Normal,708.0,0.16,558.53,216.96,8,1419.61,68,0,298.76,3444.71,Salario,745.5,Alimentacion,Negativo,76.8,Bajo,1518.35,0,52.514393177454004,Estable
2020-09-22,1021,2953.33,1946.2,0.06,3272.99,Inflación,650.0,0.36,209.71,386.85,7,945.26,59,0,206.05,2477.93,Salario,1430.46,Transporte,Positivo,37.9,Medio,1007.13,0,43.92848180347892,En riesgo
2020-10-22,1915,4538.15,3883.63,0.19,3095.08,Recesión,633.0,0.46,144.17,197.87,1,759.11,61,0,549.9,2476.36,Mixto,1442.51,Ocio,Positivo,87.0,Medio,654.52,0,45.419286766360834,En riesgo
2020-11-21,1371,3996.1,3169.23,0.06,2855.71,Normal,661.0,0.17,387.51,331.47,5,783.5,28,0,505.84,2576.18,Salario,1086.03,Otros,Positivo,0.8,Bajo,826.87,0,49.199367005318756,En observación
2020-12-21,1438,4411.62,3391.53,0.27,2610.46,Normal,750.0,0.22,735.89,240.63,6,814.07,64,0,366.84,2363.35,Salario,1093.08,Otros,Positivo,75.5,Bajo,1020.09,0,56.673439777454746,Estable
2021-01-20,1970,2377.35,3709.72,0.38,3182.65,Recesión,720.0,0.38,677.47,25.62,7,1614.01,80,0,982.18,2967.04,Independiente,571.49,Ocio,Negativo,91.9,Bajo,0.0,0,47.837674453398236,En observación
2021-02-19,1205,4841.4,3051.78,0.11,2390.0,Normal,623.0,0.54,765.42,175.4,9,1346.77,54,0,749.29,2426.49,Salario,1410.63,Alimentacion,Positivo,47.6,Bajo,1789.62,0,36.43452477536317,Crítico
2021-03-21,1164,4033.04,3821.44,0.33,2051.4,Inflación,712.0,0.28,791.34,604.2,7,895.79,51,0,593.81,1302.5,Salario,1613.08,Transporte,Positivo,7.2,Alto,211.6,0,56.06164379635756,Estable
2021-04-20,1355,2966.28,2983.76,0.4,2893.95,Normal,688.0,0.36,853.81,154.93,1,0.0,65,0,448.78,1501.02,Salario,300.0,Inversiones,Positivo,58.6,Alto,0.0,0,54.337085220897514,Estable
2021-05-20,1626,1399.55,3514.61,0.26,3216.5,Normal,707.0,0.42,430.8,295.8,4,1039.41,45,0,225.26,2899.09,Salario,617.94,Inversiones,Positivo,27.0,Bajo,0.0,0,46.03823678945981,En riesgo
2021-06-19,1203,4606.57,2854.43,0.37,2574.56,Inflación,682.0,0.41,736.5,541.14,1,1681.64,65,0,107.81,2513.05,Salario,1715.64,Salud,Neutral,48.7,Bajo,1752.14,0,61.45148752341004,Saludable
